county,state,total_pop,white,black,asian,latino,other,pct_white,pct_black,pct_asian,pct_latino,pct_other
"Cattaraugus County, New York",ny,78962,71985,1247,657,1525,3548,0.911641043,0.015792406,0.008320458,0.019313087,0.044933006
"Cayuga County, New York",ny,79173,71808,3448,339,2145,1433,0.906975863,0.0435502,0.004281763,0.027092569,0.018099605
"Chautauqua County, New York",ny,132646,117041,3339,899,9043,2324,0.882356045,0.025172263,0.006777438,0.068173937,0.017520317
"Chemung County, New York",ny,88267,76471,5209,1339,2532,2716,0.866360021,0.059014128,0.015169882,0.028685692,0.030770277
"Chenango County, New York",ny,49549,47078,421,265,1024,761,0.950130174,0.00849664,0.005348241,0.020666411,0.015358534
"Clinton County, New York",ny,81685,73799,3505,1097,2220,1064,0.903458407,0.042908735,0.013429638,0.027177572,0.013025647
"Columbia County, New York",ny,62195,54393,2733,1082,2664,1323,0.874555832,0.043942439,0.017396897,0.042833025,0.021271806
"Cortland County, New York",ny,49043,45553,866,448,1226,950,0.928837959,0.017657974,0.009134841,0.024998471,0.019370756
"Delaware County, New York",ny,46901,43421,923,303,1660,594,0.925801156,0.019679751,0.006460417,0.035393702,0.012664975
"Dutchess County, New York",ny,296928,216593,30102,11486,33528,5219,0.729446196,0.101378112,0.038682778,0.112916263,0.017576652
"Erie County, New York",ny,921584,705888,122658,29038,45767,18233,0.765950798,0.133094759,0.031508794,0.049661235,0.019784415
"Essex County, New York",ny,38912,35886,1194,218,1156,458,0.922234786,0.030684622,0.005602385,0.029708059,0.011770148
"Franklin County, New York",ny,51280,41999,2856,221,1675,4529,0.819013261,0.055694228,0.004309672,0.032663807,0.088319033
"Fulton County, New York",ny,54606,50960,861,344,1483,958,0.933230781,0.015767498,0.006299674,0.027158188,0.01754386
"Genesee County, New York",ny,59458,54029,1650,413,1764,1602,0.90869185,0.027750681,0.00694608,0.029668001,0.026943389
"Greene County, New York",ny,48312,41658,3066,468,2563,557,0.862270243,0.063462494,0.009687034,0.053051002,0.011529227
"Hamilton County, New York",ny,4760,4512,24,5,63,156,0.94789916,0.005042017,0.00105042,0.013235294,0.032773109
"Herkimer County, New York",ny,64034,60852,639,298,1247,998,0.950307649,0.009979074,0.004653778,0.019474029,0.01558547
"Jefferson County, New York",ny,118947,98419,6573,1725,8266,3964,0.827418934,0.055259906,0.014502257,0.069493136,0.033325767
"Kings County, New York",ny,2595259,926945,870465,297890,509243,-9284,0.357168591,0.33540583,0.114782378,0.196220493,-0.003577292
"Lewis County, New York",ny,27124,26014,249,121,451,289,0.959076832,0.009180062,0.004460994,0.016627341,0.010654771
"Livingston County, New York",ny,64801,59100,1587,881,2157,1076,0.912022963,0.024490363,0.013595469,0.033286523,0.016604682
"Madison County, New York",ny,72427,67735,1484,580,1455,1173,0.935217529,0.020489596,0.008008063,0.020089193,0.016195618
"Monroe County, New York",ny,749356,536323,115007,26474,59540,12012,0.715711891,0.15347445,0.035329003,0.079454892,0.016029764
"Montgomery County, New York",ny,49779,41619,1060,362,6111,627,0.836075454,0.02129412,0.007272143,0.122762611,0.012595673
"Nassau County, New York",ny,1354612,851645,154320,115232,213372,20043,0.628700322,0.11392192,0.085066425,0.157515215,0.014796119
"New York County, New York",ny,1629507,767701,244770,189892,420413,6731,0.471124702,0.150211076,0.116533406,0.258000119,0.004130697
"Niagara County, New York",ny,214150,185219,15823,2474,5412,5222,0.864903105,0.073887462,0.01155265,0.025272006,0.024384777
"Oneida County, New York",ny,233558,194569,14063,8447,12024,4455,0.83306502,0.060212024,0.036166605,0.051481859,0.019074491
"Onondaga County, New York",ny,468304,364572,51813,16655,21088,14176,0.778494311,0.11063967,0.035564505,0.045030578,0.030270935
"Ontario County, New York",ny,109192,99152,2737,1310,4445,1548,0.908051872,0.025065939,0.011997216,0.04070811,0.014176863
"Orange County, New York",ny,375384,249415,37750,9744,71699,6776,0.664426294,0.100563689,0.02595742,0.191001748,0.018050849
"Orleans County, New York",ny,42204,36643,2555,239,1892,875,0.868235238,0.060539285,0.00566297,0.044829874,0.020732632
"Oswego County, New York",ny,121183,114552,1102,772,2817,1940,0.945281104,0.009093685,0.006370531,0.023245835,0.016008846
"Otsego County, New York",ny,61399,56436,1178,766,2106,913,0.919168065,0.01918598,0.012475773,0.034300233,0.014869949
"Putnam County, New York",ny,99488,80787,2285,2318,12618,1480,0.812027581,0.022967594,0.023299292,0.126829366,0.014876166
"Queens County, New York",ny,2301139,601381,425230,561128,643045,70355,0.26134058,0.184791097,0.243847938,0.279446396,0.03057399
"Rensselaer County, New York",ny,159900,135285,9774,3734,6913,4194,0.846060038,0.061125704,0.023352095,0.043233271,0.026228893
"Richmond County, New York",ny,472481,296800,49754,37927,84336,3664,0.628173408,0.105303705,0.080272011,0.178496067,0.007754809
"Rockland County, New York",ny,320688,204596,39966,19940,53756,2430,0.63799082,0.124625805,0.062178816,0.167627102,0.007577458
"St. Lawrence County, New York",ny,112011,103238,2489,1125,2415,2744,0.921677335,0.022221032,0.010043656,0.021560382,0.024497594
"Saratoga County, New York",ny,223774,205137,3606,5310,6302,3419,0.916715079,0.016114473,0.023729298,0.028162342,0.015278808
"Schenectady County, New York",ny,154796,116261,15764,6613,9854,6304,0.751059459,0.101837257,0.042720742,0.063657976,0.040724567
"Schoharie County, New York",ny,31913,29868,452,244,958,391,0.935919531,0.014163507,0.007645787,0.030019114,0.01225206
"Schuyler County, New York",ny,18410,17566,206,90,318,230,0.95415535,0.011189571,0.004888647,0.017273221,0.01249321
"Seneca County, New York",ny,35144,31511,1576,254,1087,716,0.896625313,0.04484407,0.007227407,0.030929888,0.020373321
"Steuben County, New York",ny,98665,92654,1546,1509,1517,1439,0.939076674,0.015669184,0.015294177,0.01537526,0.014584706
"Suffolk County, New York",ny,1501373,1045354,115040,56776,267396,16807,0.696265352,0.076623198,0.037816052,0.178100978,0.01119442
"Sullivan County, New York",ny,76330,56088,6560,1248,11160,1274,0.73480938,0.085942618,0.016350059,0.146207258,0.016690685
"Tioga County, New York",ny,50199,47970,377,276,797,779,0.955596725,0.00751011,0.005498117,0.01587681,0.015518237
"Tompkins County, New York",ny,103855,81151,4315,10433,4818,3138,0.781387511,0.041548313,0.100457368,0.046391604,0.030215204
"Ulster County, New York",ny,181300,145799,10631,3408,17292,4170,0.804186431,0.058637617,0.018797573,0.095377827,0.023000552
"Warren County, New York",ny,65180,61638,791,599,1374,778,0.945658177,0.012135624,0.009189936,0.021080086,0.011936177
"Washington County, New York",ny,62700,58182,2026,297,1572,623,0.927942584,0.0323126,0.004736842,0.02507177,0.009936204
"Wayne County, New York",ny,92416,83544,3164,586,3724,1398,0.903999307,0.034236496,0.006340893,0.040296053,0.015127251
"Westchester County, New York",ny,967315,535731,139500,55039,225366,11679,0.553833033,0.144213622,0.056898735,0.232980983,0.012073626
"Wyoming County, New York",ny,41446,37232,2372,175,1313,354,0.898325532,0.057231096,0.004222362,0.031679776,0.008541234
"Yates County, New York",ny,25187,24063,260,135,511,218,0.955373804,0.010322786,0.005359908,0.020288244,0.008655259
"Alamance County, North Carolina",nc,155258,102350,28452,2291,18432,3733,0.65922529,0.183256257,0.014756083,0.11871852,0.02404385
"Alexander County, North Carolina",nc,37158,32528,2078,377,1629,546,0.875396954,0.055923354,0.010145864,0.043839819,0.014694009
"Alleghany County, North Carolina",nc,10911,9521,237,22,1017,114,0.872605627,0.021721199,0.002016314,0.093208688,0.010448172
"Anson County, North Carolina",nc,26135,11863,12757,306,890,319,0.453912378,0.48811938,0.011708437,0.034053951,0.012205854
"Ashe County, North Carolina",nc,27114,25136,186,84,1373,335,0.927048757,0.006859925,0.003098031,0.050638047,0.012355241
"Avery County, North Carolina",nc,17695,15456,738,86,831,584,0.873467081,0.041706697,0.00486013,0.046962419,0.033003673
"Beaufort County, North Carolina",nc,47561,31403,12574,42,3506,36,0.660267867,0.264376275,0.000883076,0.07371586,0.000756923
"Bertie County, North Carolina",nc,20518,7140,12717,93,343,225,0.347987133,0.619797251,0.004532606,0.016717029,0.010965981
"Bladen County, North Carolina",nc,34720,18868,12228,15,2623,986,0.54343318,0.35218894,0.000432028,0.075547235,0.028398618
"Brunswick County, North Carolina",nc,115926,94135,12524,741,5620,2906,0.812026638,0.108034436,0.006392009,0.048479202,0.025067716
"Buncombe County, North Carolina",nc,247336,207380,16245,2678,15720,5313,0.838454572,0.065679885,0.010827377,0.063557266,0.0214809
"Burke County, North Carolina",nc,89548,73673,5309,3255,5174,2137,0.822720775,0.05928664,0.036349221,0.057779068,0.023864296
"Cabarrus County, North Carolina",nc,188375,131169,31078,4756,18419,2953,0.696318514,0.164979429,0.025247512,0.097778368,0.015676178
"Caldwell County, North Carolina",nc,81758,72024,4050,486,3984,1214,0.880941315,0.049536437,0.005944372,0.048729176,0.0148487
"Camden County, North Carolina",nc,10161,8171,1399,224,260,107,0.804153135,0.137683299,0.022045074,0.025588033,0.01053046
"Carteret County, North Carolina",nc,68228,58957,4383,839,2771,1278,0.864117371,0.064240488,0.012297004,0.040613824,0.018731313
"Caswell County, North Carolina",nc,23174,14196,7599,105,796,478,0.612583067,0.327910589,0.00453094,0.034348839,0.020626564
"Catawba County, North Carolina",nc,154610,119091,13266,5868,13537,2848,0.770267124,0.085802988,0.037953561,0.087555786,0.018420542
"Chatham County, North Carolina",nc,67431,48137,8279,937,8514,1564,0.713870475,0.122777358,0.013895686,0.126262402,0.02319408
"Cherokee County, North Carolina",nc,27092,24829,438,100,767,958,0.916469807,0.016167134,0.003691127,0.02831094,0.035360992
"Chowan County, North Carolina",nc,14656,8822,5006,31,485,312,0.601937773,0.341566594,0.002115175,0.033092249,0.02128821
"Clay County, North Carolina",nc,10656,10232,56,13,316,39,0.96021021,0.005255255,0.00121997,0.029654655,0.00365991
"Cleveland County, North Carolina",nc,97178,71546,20260,954,2997,1421,0.736236597,0.208483402,0.009817037,0.030840314,0.014622651
"Columbus County, North Carolina",nc,57230,34457,17424,186,2734,2429,0.602079329,0.304455705,0.003250044,0.047772147,0.042442775
"Craven County, North Carolina",nc,104450,69552,22724,2576,7243,2355,0.665887985,0.21755864,0.024662518,0.069344184,0.022546673
"Cumberland County, North Carolina",nc,324603,147733,117564,7809,34738,16759,0.455119022,0.362177799,0.024057079,0.107016879,0.051629221
"Currituck County, North Carolina",nc,24492,21461,1518,110,845,558,0.876245305,0.061979422,0.004491262,0.034501062,0.02278295
"Dare County, North Carolina",nc,34863,30615,779,169,2382,918,0.878151622,0.022344606,0.004847546,0.068324585,0.026331641
"Davidson County, North Carolina",nc,163867,133272,15285,2074,10860,2376,0.813293708,0.093276865,0.012656606,0.066273258,0.014499564
"Davie County, North Carolina",nc,41447,35166,2742,170,2634,735,0.848457066,0.066156779,0.004101624,0.063551041,0.017733491
"Duplin County, North Carolina",nc,59453,31023,14835,278,12627,690,0.521807142,0.249524835,0.004675963,0.212386255,0.011605806
"Durham County, North Carolina",nc,288817,121493,108110,13238,38768,7208,0.420657371,0.374320071,0.045835252,0.134230326,0.02495698
"Edgecombe County, North Carolina",nc,55280,20468,31218,47,2238,1309,0.370260492,0.564725036,0.000850217,0.040484805,0.02367945
"Forsyth County, North Carolina",nc,361684,209493,93993,7439,44745,6014,0.579215558,0.259876024,0.020567678,0.123712965,0.016627775
"Franklin County, North Carolina",nc,62296,39545,16006,269,4913,1563,0.634791961,0.256934635,0.004318094,0.078865417,0.025089893
"Gaston County, North Carolina",nc,209807,156240,31932,2932,13153,5550,0.7446844,0.152197019,0.013974748,0.062690949,0.026452883
"Gates County, North Carolina",nc,11724,7334,3940,19,218,213,0.625554418,0.336062777,0.001620607,0.018594336,0.018167861
"Graham County, North Carolina",nc,8700,7659,47,0,128,866,0.880344828,0.005402299,0,0.014712644,0.09954023
"Granville County, North Carolina",nc,58109,34045,18062,278,4318,1406,0.585881705,0.310829648,0.004784113,0.074308627,0.024195908
"Greene County, North Carolina",nc,21328,10130,7646,32,3142,378,0.474962491,0.358495874,0.001500375,0.14731808,0.017723181
"Guilford County, North Carolina",nc,506763,265781,169138,22445,38207,11192,0.524468045,0.333761541,0.044290921,0.075394218,0.022085275
"Halifax County, North Carolina",nc,53407,20929,27868,433,1379,2798,0.391877469,0.521804258,0.008107551,0.025820585,0.052390136
"Harnett County, North Carolina",nc,124320,78090,26059,1462,14541,4168,0.628137066,0.209612291,0.011759974,0.116964286,0.033526384
"Haywood County, North Carolina",nc,59170,55244,539,318,2109,960,0.933648809,0.009109346,0.005374345,0.035643062,0.016224438
"Henderson County, North Carolina",nc,109719,91730,3382,1173,10814,2620,0.836044805,0.030824196,0.010690947,0.098560869,0.023879182
"Hertford County, North Carolina",nc,24368,8215,14218,190,781,964,0.337122456,0.583470125,0.007797111,0.03205023,0.039560079
"Hoke County, North Carolina",nc,51075,21011,17441,672,6302,5649,0.411375428,0.341478218,0.013157122,0.123387176,0.110602056
