state,county,total_pop,white,black,latino,non_white,pct_white,pct_nonwhite,pct_latino
Kansas,WASHINGTON,5806,5557,52,147,249,0.957113331,0.042886669,0.025318636
Kansas,WICHITA,2239,1662,0,550,577,0.742295668,0.257704332,0.245645377
Kansas,WILSON,9368,8816,8,223,552,0.941076003,0.058923997,0.023804441
Kansas,WOODSON,3311,3137,0,73,174,0.947447901,0.052552099,0.02204772
Kansas,WYANDOTTE,157274,68313,39662,41094,88961,0.434356601,0.565643399,0.261289215
Kentucky,ADAIR,18651,17517,530,318,1134,0.939198971,0.060801029,0.017050024
Kentucky,ALLEN,20007,19230,209,300,777,0.961163593,0.038836407,0.014994752
Kentucky,ANDERSON,21442,20329,581,292,1113,0.948092529,0.051907471,0.013618133
Kentucky,BALLARD,8268,7779,256,93,489,0.940856313,0.059143687,0.011248186
Kentucky,BARREN,42229,38632,1798,1092,3597,0.914821568,0.085178432,0.025859007
Kentucky,BATH,11665,11200,223,133,465,0.960137162,0.039862838,0.011401629
Kentucky,BELL,28613,27192,678,218,1421,0.950337259,0.049662741,0.007618914
Kentucky,BOONE,119406,107184,3395,4268,12222,0.897643335,0.102356665,0.035743597
Kentucky,BOURBON,20004,17076,1328,1336,2928,0.853629274,0.146370726,0.066786643
Kentucky,BOYD,49358,46284,1343,711,3074,0.937720329,0.062279671,0.01440496
Kentucky,BOYLE,28445,24699,1857,816,3746,0.86830726,0.13169274,0.02868694
Kentucky,BRACKEN,8488,8253,12,193,235,0.972313855,0.027686145,0.022737983
Kentucky,BREATHITT,13922,13615,73,74,307,0.977948571,0.022051429,0.005315328
Kentucky,BRECKINRIDGE,20068,19120,484,192,948,0.952760614,0.047239386,0.009567471
Kentucky,BULLITT,74431,71431,430,1036,3000,0.959694213,0.040305787,0.013918932
Kentucky,BUTLER,12748,12204,41,351,544,0.957326639,0.042673361,0.027533731
Kentucky,CALDWELL,12977,11933,672,176,1044,0.919549973,0.080450027,0.013562457
Kentucky,CALLOWAY,37198,33664,1413,885,3534,0.904994892,0.095005108,0.023791602
Kentucky,CAMPBELL,90119,83866,2371,1485,6253,0.930613966,0.069386034,0.016478212
Kentucky,CARLISLE,5081,4871,55,72,210,0.958669553,0.041330447,0.014170439
Kentucky,CARROLL,10851,9656,134,754,1195,0.889871901,0.110128099,0.069486683
Kentucky,CARTER,27594,26817,164,346,777,0.971841705,0.028158295,0.012538958
Kentucky,CASEY,15984,15335,120,390,649,0.959396897,0.040603103,0.024399399
Kentucky,CHRISTIAN,73722,50340,15142,4636,23382,0.682835517,0.317164483,0.062884892
Kentucky,CLARK,35555,32327,1843,886,3228,0.909211081,0.090788919,0.024919139
Kentucky,CLAY,21833,20288,1012,215,1545,0.929235561,0.070764439,0.009847479
Kentucky,CLINTON,10244,9827,125,164,417,0.959293245,0.040706755,0.016009371
Kentucky,CRITTENDEN,9321,9069,61,88,252,0.972964274,0.027035726,0.009441047
Kentucky,CUMBERLAND,6857,6508,249,41,349,0.949103106,0.050896894,0.005979291
Kentucky,DAVIESS,96711,87125,4684,2468,9586,0.900879941,0.099120059,0.025519331
Kentucky,EDMONSON,12141,11705,146,216,436,0.964088625,0.035911375,0.017790956
Kentucky,ELLIOTT,7774,7436,227,88,338,0.956521739,0.043478261,0.011319784
Kentucky,ESTILL,14647,14378,38,10,269,0.981634464,0.018365536,0.000682734
Kentucky,FAYETTE,296766,217204,41868,19968,79562,0.73190325,0.26809675,0.067285336
Kentucky,FLEMING,14415,13925,172,156,490,0.966007631,0.033992369,0.01082206
Kentucky,FLOYD,39454,38580,351,242,874,0.97784762,0.02215238,0.006133725
Kentucky,FRANKLIN,49399,41126,5137,1330,8273,0.832526974,0.167473026,0.026923622
Kentucky,FULTON,6758,4902,1593,62,1856,0.725362533,0.274637467,0.009174312
Kentucky,GALLATIN,8513,7888,68,366,625,0.926582873,0.073417127,0.042993069
Kentucky,GARRARD,16892,15961,347,401,931,0.944885153,0.055114847,0.023739048
Kentucky,GRANT,24683,23560,127,569,1123,0.954503099,0.045496901,0.023052303
Kentucky,GRAVES,37200,32701,1510,2077,4499,0.87905914,0.12094086,0.055833333
Kentucky,GRAYSON,25772,24888,174,293,884,0.965699208,0.034300792,0.011368928
Kentucky,GREEN,11309,10744,299,94,565,0.950039791,0.049960209,0.008311964
Kentucky,GREENUP,36922,35734,258,311,1188,0.967824062,0.032175938,0.008423162
Kentucky,HANCOCK,8588,8287,97,97,301,0.964951095,0.035048905,0.01129483
Kentucky,HARDIN,104513,81327,11857,5182,23186,0.778152,0.221848,0.049582349
Kentucky,HARLAN,29210,27928,748,219,1282,0.956110921,0.043889079,0.007497432
Kentucky,HARRISON,18781,17765,446,356,1016,0.945902774,0.054097226,0.018955327
Kentucky,HART,18278,16848,923,259,1430,0.921763869,0.078236131,0.01417004
Kentucky,HENDERSON,46254,40673,3521,859,5581,0.879340165,0.120659835,0.018571367
Kentucky,HENRY,15428,14232,446,479,1196,0.92247861,0.07752139,0.031047446
Kentucky,HICKMAN,4869,4255,498,46,614,0.873896077,0.126103923,0.009447525
Kentucky,HOPKINS,46891,41937,2750,731,4954,0.894350728,0.105649272,0.015589346
Kentucky,JACKSON,13475,13264,1,90,211,0.984341373,0.015658627,0.006679035
Kentucky,JEFFERSON,741285,523626,151430,31991,217659,0.70637609,0.29362391,0.043156141
Kentucky,JESSAMINE,48591,44371,1461,1315,4220,0.913152641,0.086847359,0.027062625
Kentucky,JOHNSON,23339,22871,86,138,468,0.979947727,0.020052273,0.00591285
Kentucky,KENTON,159926,143641,7433,4203,16285,0.898171654,0.101828346,0.026280905
Kentucky,KNOTT,16368,16031,157,55,337,0.979411046,0.020588954,0.003360215
Kentucky,KNOX,31874,30809,529,242,1065,0.966587187,0.033412813,0.007592395
Kentucky,LARUE,14175,13095,468,395,1080,0.923809524,0.076190476,0.027865961
Kentucky,LAUREL,58891,56686,407,738,2205,0.962557946,0.037442054,0.012531626
Kentucky,LAWRENCE,15889,15602,27,71,287,0.981937189,0.018062811,0.0044685
Kentucky,LEE,7831,7653,73,43,178,0.977269825,0.022730175,0.005490997
Kentucky,LESLIE,11318,11155,32,13,163,0.985598162,0.014401838,0.001148613
Kentucky,LETCHER,24336,23930,101,132,406,0.983316897,0.016683103,0.005424063
Kentucky,LEWIS,13889,13299,107,269,590,0.95752034,0.04247966,0.019367845
Kentucky,LINCOLN,24671,23355,637,376,1316,0.94665802,0.05334198,0.015240566
Kentucky,LIVINGSTON,9479,9199,77,84,280,0.970461019,0.029538981,0.008861694
Kentucky,LOGAN,26786,23886,2087,635,2900,0.891734488,0.108265512,0.023706414
Kentucky,LYON,8336,7687,557,44,649,0.922144914,0.077855086,0.005278311
Kentucky,MCCRACKEN,65558,55111,6400,1378,10447,0.840644925,0.159355075,0.021019555
Kentucky,MCCREARY,18204,16502,1095,269,1702,0.906504065,0.093495935,0.014776972
Kentucky,MCLEAN,9554,9291,51,108,263,0.972472263,0.027527737,0.011304166
Kentucky,MADISON,83174,75280,3583,1796,7894,0.905090533,0.094909467,0.021593286
Kentucky,MAGOFFIN,13229,12988,37,58,241,0.981782448,0.018217552,0.004384307
Kentucky,MARION,19872,17308,1792,488,2564,0.870974235,0.129025765,0.024557166
Kentucky,MARSHALL,31393,30599,105,360,794,0.974707737,0.025292263,0.011467525
Kentucky,MARTIN,12934,11528,867,385,1406,0.891294263,0.108705737,0.029766507
Kentucky,MASON,17495,15699,1244,252,1796,0.897342098,0.102657902,0.014404115
Kentucky,MEADE,28979,26141,1174,910,2838,0.902067014,0.097932986,0.03140205
Kentucky,MENIFEE,6331,6120,72,59,211,0.966671932,0.033328068,0.009319223
Kentucky,MERCER,21283,19607,761,471,1676,0.921251703,0.078748297,0.022130339
Kentucky,METCALFE,10074,9610,169,122,464,0.953940838,0.046059162,0.012110383
Kentucky,MONROE,10925,10274,248,290,651,0.940411899,0.059588101,0.026544622
Kentucky,MONTGOMERY,26517,24757,823,659,1760,0.933627484,0.066372516,0.024851982
Kentucky,MORGAN,13898,13011,511,135,887,0.936177867,0.063822133,0.009713628
Kentucky,MUHLENBERG,31399,29220,1416,364,2179,0.930602885,0.069397115,0.011592726
Kentucky,NELSON,43500,39621,2244,859,3879,0.910827586,0.089172414,0.019747126
Kentucky,NICHOLAS,7092,6947,33,108,145,0.979554428,0.020445572,0.015228426
Kentucky,OHIO,23975,22664,367,817,1311,0.94531804,0.05468196,0.034077164
Kentucky,OLDHAM,60357,53981,2631,2048,6376,0.89436188,0.10563812,0.033931441
Kentucky,OWEN,10870,10408,142,244,462,0.9574977,0.0425023,0.022447102
Kentucky,OWSLEY,4764,4581,43,0,183,0.961586902,0.038413098,0
Kentucky,PENDLETON,14771,14409,69,100,362,0.975492519,0.024507481,0.006770022
Kentucky,PERRY,28617,27537,311,187,1080,0.962260195,0.037739805,0.006534577
Kentucky,PIKE,64887,63298,358,443,1589,0.975511273,0.024488727,0.006827254
Kentucky,POWELL,12638,12284,116,134,354,0.971989239,0.028010761,0.010602944
Kentucky,PULASKI,63045,59923,694,1309,3122,0.950479816,0.049520184,0.020762947
Kentucky,ROBERTSON,2251,2250,0,0,1,0.999555753,0.000444247,0
Kentucky,ROCKCASTLE,17090,16755,70,22,335,0.980397894,0.019602106,0.001287303
Kentucky,ROWAN,23351,22196,240,304,1155,0.95053745,0.04946255,0.013018714
Kentucky,RUSSELL,17562,16684,143,560,878,0.950005694,0.049994306,0.031887029
Kentucky,SCOTT,47211,41550,2600,1886,5661,0.880091504,0.119908496,0.039948317
Kentucky,SHELBY,42286,34317,3175,3761,7969,0.811545192,0.188454808,0.088941967
Kentucky,SIMPSON,17323,14858,1698,316,2465,0.857703631,0.142296369,0.018241644
Kentucky,SPENCER,17135,16328,370,256,807,0.952903414,0.047096586,0.014940181
Kentucky,TAYLOR,24514,22349,1174,429,2165,0.91168312,0.08831688,0.017500204
Kentucky,TODD,12472,10788,1056,479,1684,0.86497755,0.13502245,0.03840603
Kentucky,TRIGG,14282,12624,1074,182,1658,0.883909817,0.116090183,0.012743313
Kentucky,TRIMBLE,8829,8422,26,231,407,0.953901914,0.046098086,0.026163778
Kentucky,UNION,14992,12610,1835,252,2382,0.841115261,0.158884739,0.016808965
Kentucky,WARREN,113787,92873,10342,5225,20914,0.816200445,0.183799555,0.04591913
Kentucky,WASHINGTON,11701,10361,773,400,1340,0.885479874,0.114520126,0.034185112
Kentucky,WAYNE,20819,19594,395,585,1225,0.941159518,0.058840482,0.028099332
Kentucky,WEBSTER,13618,12231,666,587,1387,0.898149508,0.101850492,0.043104714
Kentucky,WHITLEY,35756,34510,197,325,1246,0.965152702,0.034847298,0.009089384
Kentucky,WOLFE,7298,7251,2,9,47,0.993559879,0.006440121,0.001233215
Kentucky,WOODFORD,24847,21493,1399,1603,3354,0.865013885,0.134986115,0.064514831
Louisiana,ACADIA PARISH,61611,48137,11035,1059,13474,0.781305286,0.218694714,0.017188489
Louisiana,ALLEN PARISH,25740,18156,5099,1299,7584,0.705361305,0.294638695,0.0504662
Louisiana,ASCENSION PARISH,107647,76279,24023,5008,31368,0.708603119,0.291396881,0.04652243
Louisiana,ASSUMPTION PARISH,23321,15406,7147,484,7915,0.66060632,0.33939368,0.020753827
Louisiana,AVOYELLES PARISH,41925,27785,12350,626,14140,0.662731067,0.337268933,0.014931425
Louisiana,BEAUREGARD PARISH,35662,28706,4490,1031,6956,0.804946442,0.195053558,0.028910325
Louisiana,BIENVILLE PARISH,14312,7830,5968,209,6482,0.547093348,0.452906652,0.01460313
Louisiana,BOSSIER PARISH,117742,81453,25062,6925,36289,0.691792224,0.308207776,0.058815036
Louisiana,CADDO PARISH,254970,121748,120127,6106,133222,0.477499314,0.522500686,0.023947915
Louisiana,CALCASIEU PARISH,192307,133652,47613,4968,58655,0.694992902,0.305007098,0.025833693
Louisiana,CALDWELL PARISH,10118,8010,1792,222,2108,0.791658431,0.208341569,0.021941095
Louisiana,CAMERON PARISH,6934,6667,140,105,267,0.961494087,0.038505913,0.015142775
Louisiana,CATAHOULA PARISH,10409,6934,2946,336,3475,0.66615429,0.33384571,0.032279758
Louisiana,CLAIBORNE PARISH,17059,8005,8576,189,9054,0.469253766,0.530746234,0.011079196
Louisiana,CONCORDIA PARISH,20624,11719,8404,222,8905,0.56822149,0.43177851,0.010764158
Louisiana,DE SOTO PARISH,26695,15130,10154,669,11565,0.566772804,0.433227196,0.025060873
Louisiana,EAST BATON ROUGE PARISH,439662,206234,198575,15864,233428,0.46907397,0.53092603,0.036082263
Louisiana,EAST CARROLL PARISH,7738,2097,5401,198,5641,0.271000258,0.728999742,0.025588007
Louisiana,EAST FELICIANA PARISH,20252,10643,9067,217,9609,0.525528343,0.474471657,0.010714991
Louisiana,EVANGELINE PARISH,33989,23112,9575,771,10877,0.679984701,0.320015299,0.022683809
Louisiana,FRANKLIN PARISH,20714,13790,6691,129,6924,0.66573332,0.33426668,0.006227672
Louisiana,GRANT PARISH,22049,17096,3406,908,4953,0.775363962,0.224636038,0.041181006
Louisiana,IBERIA PARISH,73527,44659,23310,2325,28868,0.607382322,0.392617678,0.031621037
Louisiana,IBERVILLE PARISH,33386,15990,16180,687,17396,0.47894327,0.52105673,0.020577488
Louisiana,JACKSON PARISH,16210,10896,4863,219,5314,0.672177668,0.327822332,0.013510179
Louisiana,JEFFERSON PARISH,432706,242658,111962,53172,190048,0.560791854,0.439208146,0.122882511
Louisiana,JEFFERSON DAVIS PARISH,31529,24637,5294,548,6892,0.781407593,0.218592407,0.017380824
Louisiana,LAFAYETTE PARISH,221602,149342,56430,8487,72260,0.67391991,0.32608009,0.038298391
Louisiana,LAFOURCHE PARISH,96453,75292,12920,3629,21161,0.780608172,0.219391828,0.037624543
Louisiana,LASALLE PARISH,14840,12443,1823,330,2397,0.838477089,0.161522911,0.022237197
Louisiana,LINCOLN PARISH,46543,25110,18755,1170,21433,0.539501107,0.460498893,0.025138044
Louisiana,LIVINGSTON PARISH,128192,115392,6774,3801,12800,0.900149775,0.099850225,0.029650836
Louisiana,MADISON PARISH,12113,4387,7387,188,7726,0.362172872,0.637827128,0.015520515
Louisiana,MOREHOUSE PARISH,27893,14189,13083,265,13704,0.508693938,0.491306062,0.009500592
Louisiana,NATCHITOCHES PARISH,39434,21034,16225,731,18400,0.533397576,0.466602424,0.018537303
Louisiana,ORLEANS PARISH,341407,103837,203970,17825,237570,0.30414432,0.69585568,0.052210412
Louisiana,OUACHITA PARISH,153752,91659,56232,2833,62093,0.596148343,0.403851657,0.018425777
Louisiana,PLAQUEMINES PARISH,23220,15746,4887,1120,7474,0.678122308,0.321877692,0.048234281
Louisiana,POINTE COUPEE PARISH,22821,13722,8343,482,9099,0.601288287,0.398711713,0.021120897
Louisiana,RAPIDES PARISH,131655,81610,42176,3408,50045,0.619877711,0.380122289,0.025885838
Louisiana,RED RIVER PARISH,9068,5264,3575,105,3804,0.580502867,0.419497133,0.01157918
Louisiana,RICHLAND PARISH,20785,12713,7429,344,8072,0.611643012,0.388356988,0.016550397
Louisiana,SABINE PARISH,24265,16798,4033,825,7467,0.692272821,0.307727179,0.033999588
Louisiana,ST. BERNARD PARISH,35947,24542,6306,3408,11405,0.682727349,0.317272651,0.094806243
Louisiana,ST. CHARLES PARISH,52663,34787,13869,2645,17876,0.660558646,0.339441354,0.050225016
Louisiana,ST. HELENA PARISH,11106,4954,6005,35,6152,0.44606519,0.55393481,0.00315145
Louisiana,ST. JAMES PARISH,21978,10468,11108,266,11510,0.476294476,0.523705524,0.012103012
Louisiana,ST. JOHN THE BAPTIST PARISH,45741,18331,24236,2207,27410,0.400756433,0.599243567,0.048249929
Louisiana,ST. LANDRY PARISH,83774,46405,34359,1348,37369,0.553930814,0.446069186,0.016090911
Louisiana,ST. MARTIN PARISH,52343,34046,15959,1092,18297,0.650440365,0.349559635,0.020862388
Louisiana,ST. MARY PARISH,54285,31152,17220,2829,23133,0.573860182,0.426139818,0.052113844
Louisiana,ST. TAMMANY PARISH,234283,188534,26796,11009,45749,0.804727616,0.195272384,0.046990179
Louisiana,TANGIPAHOA PARISH,121209,78083,36459,4158,43126,0.644201338,0.355798662,0.034304383
Louisiana,TENSAS PARISH,5189,2149,2903,128,3040,0.414145307,0.585854693,0.024667566
Louisiana,TERREBONNE PARISH,111666,76616,20507,4357,35050,0.686117529,0.313882471,0.039018143
Louisiana,UNION PARISH,22633,15260,6049,920,7373,0.674236734,0.325763266,0.04064861
Louisiana,VERMILION PARISH,58041,46362,8289,1430,11679,0.798780173,0.201219827,0.024637756
Louisiana,VERNON PARISH,51542,37107,7103,3802,14435,0.719937139,0.280062861,0.073765085
Louisiana,WASHINGTON PARISH,47025,30913,14469,876,16112,0.657373737,0.342626263,0.018628389
Louisiana,WEBSTER PARISH,41156,26036,13832,671,15120,0.632617358,0.367382642,0.01630382
Louisiana,WEST BATON ROUGE PARISH,23748,13801,8707,585,9947,0.581143675,0.418856325,0.024633653
Louisiana,WEST CARROLL PARISH,11587,9279,1862,301,2308,0.800811254,0.199188746,0.025977388
Louisiana,WEST FELICIANA PARISH,15575,7976,6959,237,7599,0.512102729,0.487897271,0.015216693
Louisiana,WINN PARISH,15233,10028,4793,239,5205,0.658307622,0.341692378,0.015689621
Maine,ANDROSCOGGIN,107766,99245,1754,1699,8521,0.920930535,0.079069465,0.01576564
Maine,AROOSTOOK,71757,68182,420,697,3575,0.950179077,0.049820923,0.009713338
Maine,CUMBERLAND,282143,258733,7019,5189,23410,0.91702789,0.08297211,0.018391383
Maine,FRANKLIN,30704,29660,94,149,1044,0.965997916,0.034002084,0.004852788
Maine,HANCOCK,54470,52343,153,631,2127,0.960950982,0.039049018,0.011584358
Maine,KENNEBEC,122022,116464,802,1529,5558,0.954450837,0.045549163,0.012530527
Maine,KNOX,39848,38455,226,350,1393,0.96504216,0.03495784,0.008783377
Maine,LINCOLN,34440,33397,72,290,1043,0.969715447,0.030284553,0.008420441
Maine,OXFORD,57814,55632,247,597,2182,0.962258277,0.037741723,0.010326219
Maine,PENOBSCOT,153742,145537,1103,1670,8205,0.946631369,0.053368631,0.010862354
Maine,PISCATAQUIS,17432,16790,17,169,642,0.963171179,0.036828821,0.009694814
Maine,SAGADAHOC,35394,33615,336,482,1779,0.949737244,0.050262756,0.013618127
Maine,SOMERSET,52098,50306,193,422,1792,0.965603286,0.034396714,0.008100119
Maine,WALDO,38761,37455,115,359,1306,0.966306339,0.033693661,0.009261887
Maine,WASHINGTON,32832,29988,125,466,2844,0.913377193,0.086622807,0.01419347
Maine,YORK,197861,188939,1006,2542,8922,0.954907738,0.045092262,0.012847403
Maryland,ALLEGANY,74645,65921,5636,1089,8724,0.8831268,0.1168732,0.014589055
Maryland,ANNE ARUNDEL,538473,389813,80753,32839,148660,0.723923019,0.276076981,0.060985416
Maryland,BALTIMORE,807318,505425,207790,33958,301893,0.626054417,0.373945583,0.042062731
Maryland,CALVERT,88774,70771,12063,2515,18003,0.797204136,0.202795864,0.028330367
Maryland,CAROLINE,32947,25715,4523,1795,7232,0.780495948,0.219504052,0.05448144
Maryland,CARROLL,167249,152299,5405,4380,14950,0.910612321,0.089387679,0.026188497
Maryland,CECIL,101109,88006,6148,3436,13103,0.870407184,0.129592816,0.033983127
Maryland,CHARLES,147107,71321,59279,6422,75786,0.484823972,0.515176028,0.043655299
Maryland,DORCHESTER,32570,21539,9012,1162,11031,0.661314093,0.338685907,0.035677003
Maryland,FREDERICK,234268,182064,19759,17293,52204,0.7771612,0.2228388,0.073817167
Maryland,GARRETT,30079,29245,288,227,834,0.972273014,0.027726986,0.007546793
Maryland,HARFORD,245396,194211,30699,8714,51185,0.791418768,0.208581232,0.035509951
Maryland,HOWARD,288676,170853,50024,16839,117823,0.591850379,0.408149621,0.058331832
Maryland,KENT,20184,15687,2995,896,4497,0.777199762,0.222800238,0.044391597
Maryland,MONTGOMERY,974824,479708,162939,166124,495116,0.492097035,0.507902965,0.170414352
Maryland,PRINCE GEORGE'S,865443,130239,548459,129470,735204,0.150488247,0.849511753,0.149599685
Maryland,QUEEN ANNE'S,47894,41834,3377,1428,6060,0.873470581,0.126529419,0.029815843
Maryland,ST. MARY'S,105528,80740,14124,4056,24788,0.765104996,0.234895004,0.038435297
Maryland,SOMERSET,26402,13834,10700,866,12568,0.523975456,0.476024544,0.032800545
Maryland,TALBOT,37746,29886,4888,2030,7860,0.791766015,0.208233985,0.053780533
Maryland,WASHINGTON,147882,122987,14001,5155,24895,0.831656321,0.168343679,0.034858874
Maryland,WICOMICO,98940,66009,23176,4470,32931,0.667161916,0.332838084,0.045178896
Maryland,WORCESTER,51398,41367,7321,1586,10031,0.804836764,0.195163236,0.030857232
Maryland,BALTIMORE CITY,620644,173821,392173,25535,446823,0.280065545,0.719934455,0.041142748
Massachusetts,BARNSTABLE,216021,198702,4406,4779,17319,0.919827239,0.080172761,0.022122849
Massachusetts,BERKSHIRE,130866,118401,3438,4524,12465,0.904749897,0.095250103,0.034569713
Massachusetts,BRISTOL,548739,470779,17739,33137,77960,0.857928815,0.142071185,0.060387543
Massachusetts,DUKES,16581,15120,656,75,1461,0.9118871,0.0881129,0.00452325
Massachusetts,ESSEX,744961,565929,20564,123280,179032,0.75967601,0.24032399,0.165485173
Massachusetts,FRANKLIN,71489,66031,497,2301,5458,0.92365259,0.07634741,0.03218677
Massachusetts,HAMPDEN,464072,313556,36165,96925,150516,0.675662397,0.324337603,0.208857677
Massachusetts,HAMPSHIRE,158850,136732,3751,7589,22118,0.860761725,0.139238275,0.04777463
Massachusetts,MIDDLESEX,1507558,1160104,65529,99041,347454,0.769525285,0.230474715,0.065696312
Massachusetts,NANTUCKET,10194,8192,575,958,2002,0.803609967,0.196390033,0.093976849
Massachusetts,NORFOLK,672078,540382,37666,22270,131696,0.804046554,0.195953446,0.033136035
Massachusetts,PLYMOUTH,495407,417678,39833,15898,77729,0.843100723,0.156899277,0.032090786
Massachusetts,SUFFOLK,724502,348562,146857,144470,375940,0.481105642,0.518894358,0.199405937
Massachusetts,WORCESTER,799277,646235,29665,75159,153042,0.808524454,0.191475546,0.094033733
Michigan,ALCONA,10943,10621,18,126,322,0.970574797,0.029425203,0.01151421
Michigan,ALGER,9531,8181,716,112,1350,0.858356941,0.141643059,0.011751128
Michigan,ALLEGAN,111589,99874,1354,7520,11715,0.895016534,0.104983466,0.067390155
